longitude,latitude,code,name,type,phone,dates_open,comments,num_sites,elevation,amenities,state,nearest_town_distance,nearest_town_bearing,city
-103.242,47.54,SUMM,Summit,NF,701.842.2393/701.250.4443,,,7,2504,NH NR,ND,18.2,S,Watford City
-101.773,47.267,SUNV,Sun Valley Park,CP,701.873.2110,early may-late oct,,30,1798,WES DP FT DW PA,ND,0.3,NE,Beulah
-103.969,47.861,SUND,Sundheim Park,CP,,,primitive - unknown facilities,,1883,NH ND NS,ND,2,W,Cartwright
-101.124,48.242,SURR,Surrey RV Park,CP,,,,10,1613,E FT DW SH,ND,0.6,NE,Surrey
-101.274,46.873,SWEE,Sweet Briar Lake,CP,,,primitive - dispersed,,1942,NH ND VT NS,ND,6.8,E,New Salem
-102.931,48.399,TIOG,Tioga City Park,CP,701.664.2563,,,12,2241,E DP DW SH,ND,0.3,NE,Tioga
-103.104,48.11,TOBA,Tobacco Garden Rec Area,,,,,,1864,E DP DW SH,ND,22.8,N,Watford City
-98.437,47.825,TOLN,Tolna City Park,CP,701.262.4749,,,,,E L$,ND,0.2,SE,Tolna
-98.396,47.803,TOLD,Tolna Dam,CP,,,,10,,NH VT,ND,2.7,SE,Tolna
-97.992,46.924,TOUR,Tourist Park - Valley City,CP,701.845.3294,,,,,WES DP DW SH,ND,0.5,E,Valley City
-100.406,48.341,TOWN,Towner City Park,CP,701.537.5834,,,4,,E FT DW,ND,0.3,S,Towner
-102.369,47.948,TRAY,Traynor Park  - Van Hook,CP,701.627.3377,,,110,1870,WES DP FT DW SH,ND,6,E,New Town
-103.826,48.065,TREN,Trenton Lake Rec Area,CP,701.572.8316,,,,1860,NH,ND,11.1,SW,Williston
-100.883,47.519,TURL,Turtle Lake City Park,CP,701.448.2596,,,,1882,WE DP,ND,0.3,E,Turtle Lake
-97.483,47.933,TURT,Turtle River State Park,SP,701.594.4445,all year,,,,E DP 45ft DW SH RS,ND,6.9,E,Larimore
-99.994,47.145,TUTT,Tuttle City Park,CP,701.867.2551,,,,1859,NH,ND,0.1,N,Tuttle
-100.939,48.06,VELV,Velva City Park,CP,701.338.2668,,,,1506,WE DP FT DW SH,ND,0.5,NW,Velva
-104.01,46.928,VISI,Visitors Center - Beach,CP,,,unknown facilities,,2822,NH N$,ND,0.7,N,Beach
-97.915,48.92,WALH,Walhalla Riverside City Park,CP,701.549.3289,,,52,,E DP DW SH L$,ND,0.3,SE,Walhalla
-103.588,47.053,WANN,Wannagan,NF,701.225.5151/701.250.4443,,,10,2380,NH ND NS NR,ND,21.7,NE,Beach
-99.111,47.835,WARS,Warsing Dam,CP,701.996.3661,,,5,,,ND,0.6,NE,Sheyenne
-101.037,47.289,WASH,Washburn City Park,CP,701.462.8558,,,,1688,NH,ND,0.4,W,Washburn
-103.272,47.805,WATF,Watford City Tourist Park,CP,701.570.3677,,,8,2071,WE DP DW SH L$,ND,0.5,E,Watford City
-98.712,46.362,WEAV,Weaver Park,CP,,,unknown facilities,,1552,E DP DW SH,ND,0.3,NE,Edgeley
-96.596,46.265,WELL,Welles Memorial Park,CP,218 643.3455,,,5,,E ND FT DW NS,ND,0.4,W,Breckenridge
-98.007,47.162,WESA,West Ashtabula Crossing,COE,701.845.2970,early may-late sep,,,,E DP FT DW NS RS,ND,16.5,N,Valley City
-99.943,47.774,WEST,West Side City Park - Harvey,CP,701.324.2628,,,,1603,E DP DW SH L$,ND,0.4,NW,Harvey
-102.726,48.125,WHIT,White Earth Bay Rec Area,CP,701.755.3277,,no shade,,1851,E DP FT DW,ND,14.8,NW,New Town
-103.186,48.631,WILD,Wildrose City Park,CP,701.539.2172,,unknown facilities,,2251,NH,ND,0.1,W,Wildrose
-97.335,47.497,WILL,Willowood City - Mayville,CP,701.788.2164,,,,,WES DP DW SH,ND,0.5,W,Mayville
-100.786,47.155,WILT,Wilton City Park,CP,701.734.6707,,,8,2172,WE,ND,0.3,SW,Wilton
-101.299,47.547,WOLF,Wolf Creek Rec Area - Lake Sakakawea,COE,701.654.7411,,,,1841,NH DP NS NR L$,ND,4.8,NE,Riverdale
-97.126,46.263,WYND,Wyndemere Rock Garden County Park,CP,701.439.2412,,,,,,ND,0.4,SE,Wyndmere
-99.573,48.313,YORK,York City Park,CP,701.592.3271,,,,1611,NH,ND,0,N,York
-99.829,45.968,ZEEL,Zeeland City Park,CP,701.423.5512,,,,2014,NH,ND,0.2,SE,Zeeland
-99.845,42.548,AINS,Ainsworth East City Park,CP,402.387.2494,early may-late oct,,30,2518,WE DP FT DW SH L$,NE,0.8,E,Ainsworth
-98.009,41.682,ALBI,Albion Campground,CP,402.395.2428,,register at city hall,28,1811,WES DP FT DW SH NR L$,NE,0.8,SW,Albion
-97.332,40.232,ALEX,Alexandria Lakes  State Rec Area,SRA,402.729.5777,,,45,,E DP FT NS NR,NE,3.2,E,Alexandria
-100.197,41.413,ARNO,Arnold Lake  State Rec Area,SRA,308.848.2228,all year,,120,2694,E DP PT NS NR,NE,0.7,S,Arnold
-101.712,41.251,ARTH,Arthur Bay - Lake McConaughy,SRA,308.284.8800,all year,,,3281,DP RS,NE,8.5,N,Ogallala
-101.691,41.571,ARTH,Arthur Park,CP,,,,10,3655,E DP FT DW,NE,0.1,S,Arthur
-98.998,42.537,ATKI,Atkinson Lake  State Rec Area,SRA,402.684.2921,,,28,2095,E ND VT DW NS NR,NE,1.1,W,Atkinson
-95.847,40.402,AUBU,Auburn Recreation Complex,CP,402.274.3420,mid apr-late oct,,12,,E DP FT DW,NE,0.9,NW,Auburn
-98.148,40.989,BADE,Bader Memorial Park,CP,308.986.2522,,,31,1768,E DP DW SH,NE,2.5,S,Chapman
-100.551,42.599,BALL,Ballards Marsh State Wildlife Area,SFW,402.296.0041,,dispersed,,2881,NH ND NW NS NR,NE,18.9,S,Valentine
-96.575,42.01,BANC,Bancroft Municipal Park,CP,402.648.3332,,,5,,WE DP FT DW,NE,0.3,SW,Bancroft
-99.541,42.578,BASM,Bassett Municipal Park,CP,402.684.3338,,,10,2326,WE DP DW SH,NE,0.6,S,Bassett
-98.952,40.684,BASS,Bassway Strip State Wildlife Area,SFW,,,,,2090,NR,NE,6.9,E,Kearney
-97.6,41.993,BATT,Battle Creek Municipal Park,CP,402.675.2165,,,,1595,E DP,NE,0.5,S,Battle Creek
-103.327,41.756,BAYA,Bayard City Park,CP,,,,5,3757,E DW N$,NE,0.2,NW,Bayard
-97.277,40.777,BEAC,Beaver Crossing Municipal,CP,402.532.7195,,,10,,E DW N$,NE,0.3,E,Beaver Crossin
-96.245,42.004,BECK,Beck Memorial Park,CP,402.349.5360,,,50,,WE DP DW SH L$,NE,0.3,SE,Decatur
-96.506,40.681,BENN,Bennett City Park,CP,,,unknown facilities,,,NH ND NS N$,NE,,,
-100.3,41.902,BESS,Bessey Rec Area,NF,303.533.2257/308.432.0300,all year,,50,2701,E DP DW SH RS L$,NE,1.6,W,Halsey
-100.607,42.638,BIGA,Big Alkali Lake State Wildlife Area,SFW,402.296.0041,,,30,2885,NH NS NR,NE,16.4,S,Valentine
-96.693,40.057,BIGI,Big Indian NRD Rec Area,CP,402.228.3402,,,50,,NH ND NS,NE,5.8,E,Odell
-97.648,42.594,BLOO,Bloomfield City Park,CP,,all year,,6,1691,WES DP DW N$,NE,0.4,S,Bloomfield
-97.096,40.901,BLUV,Blue Valley - Seward,CP,,,,16,,E DP VT DW NR L$,NE,0.5,S,Seward
-96.795,40.625,BLUE,Bluestem  State Rec Area,SRA,402.471.5545,,,219,,NH DP NS NR L$,NE,2.6,W,Sprague
-96.142,41.546,BOBH,Bob Hardy RV Park,CP,402.426.4191,early apr-late oct,,8,,E DP FT DW NS,NE,0.4,W,Blair
-98.991,41.276,BOWM,Bowman Lake  State Rec Area,SRA,308.745.0230,,,12,2060,NH ND VT DW NS NR L$,NE,1.3,W,Loup City
-103.088,42.467,BOXB,Box Butte  State Rec Area,SRA,308.665.2903,,,54,4014,E ND VT DW NS NR,NE,10,N,Hemingford
-96.891,40.973,BRAN,Branched Oak Lake State Rec Area,SRA,402.783.3400,all year,,600,,WES DP SH RS PA,NE,5.8,W,Raymond
-103.111,41.679,BRID,Bridgeport  State Rec Area,SRA,308.436.2383,,,130,3668,NH DP NS NR,NE,1.1,NW,Bridgeport
-95.645,40.359,BROW,Brownville  State Rec Area,SRA,402.825.4551,,,130,,NH ND NS NR L$,NE,2.8,S,Brownville
-97.912,42.463,BRUC,Bruce City Park,CP,402.358.3557,early apr-late oct,,7,1636,WES DP FT DW SH L$,NE,0.4,SW,Creighton
-97.51,40.352,BRUN,Bruning Dam,CP,402.364.2145,,,,1532,NH ND PT NS,NE,3.2,E,Bruning
-97.599,41.107,BUCK,Buckley City Park,CP,402.764.2561,all year,,12,1624,E DP DW SH N$,NE,0.7,SW,Stromsburg
-97.309,40.068,BUCK,Buckley Creek,CP,,,,4,,E DW,NE,1.6,NE,Reynolds
-100.794,41.161,BUFF,Buffalo Bill Ranch State Rec Area,SRA,308.535.8035,,no shade,29,2812,E ND DW NS NR L$,NE,2.3,NW,North Platte
-97.497,42.73,BURB,Burbach Park,CP,,,,,,E ND FT DW SH L$,NE,0.1,NW,Crofton
-96.303,40.168,BURC,Burchard Lake State Wildlife Area,SFW,402.296.0041,all year,,10,,NR N$,NE,2.9,NE,Burchard
-98.938,41.606,BUSS,Bussell City Park,CP,308.728.5791,,,8,2044,WES DP FT DW SH L$,NE,0.5,W,Ord
-98.841,42.911,BUTT,Butte City Park,CP,,,unknown facilities,4,,E DW L$,NE,,,Butte
-100.16,40.283,CAMB,Cambridge City RV Park,CP,,,,,2251,E DP DW SH N$,NE,0.3,E,Cambridge
-98.646,42.451,CARN,Carney Park,CP,,,,21,1969,WE DP DW SH L$,NE,0.5,S,O'Neill
-101.668,41.204,CEDA,Cedar Vue - Lake McConaughy State Rec Area,SRA,308.284.8800,all year,,115,3268,WES DP SH RS,NE,5.9,NE,Ogallala
-103.007,42.708,CHAD,Chadron State Park,SP,308.432.6167,all year,,90,3824,E DP DW SH RS PA L$,NE,8.4,S,Chadron
-101.75,40.472,CHAM,Champion Lake State Rec Area,SRA,308.394.5118,,,8,3251,NH ND VT DW NS NR L$,NE,0.2,N,Champion
-96.74,40.254,CHAU,Chautauqua Municipal Park - Beatrice,CP,402.228.5248,,,20,,WES DP DW SH,NE,0.9,S,Beatrice
-97.62,40.016,CHES,Chester Municipal Park,CP,,,run electric cord from pavilion,3,,E DW SH,NE,,,Chester
-98.588,40.765,CHEY,Cheyenne  State Rec Area,SRA,308.385.6210,,,8,1959,NH ND DW NS NR L$,NE,17,SW,Grand Island
-97.791,42.352,CHIL,Chilvers Park,CP,402.582.4928,all year,,4,1680,E FT DW,NE,0.1,NE,Plainview
-96.525,41.445,CHRI,Christiansen Field,CP,402.727.2810,all year,,150,,E DP PT DW SH L$,NE,1.6,NW,Fremont
-97.721,40.136,CITY,City RV Park - Deshler,CP,,,,10,1529,WES DP SH,NE,0.3,S,Deshler
-97.117,41.727,CLAR,Clarkson City Park,CP,,,,,,E DP DW SH L$,NE,0.3,E,Clarkson
-101.245,42.935,CODY,Cody City Park - Cody,CP,,,,,3100,E DP DW small L$,NE,0,S,Cody
-100.759,41.15,CODP,Cody City Park - North Platte,CP,308.535.6706,,,40,2799,DP,NE,0.7,N,North Platte
-97.339,41.431,COLO,Columbus Agricultural Aprk,CP,402.564.0133,early oct-late jun,,85,,WES DP FT DW SH L$,NE,1.1,E,Columbus
-96.85,40.77,CONE,Conestoga Lake  State Rec Area,SRA,402.796.2362,,,57,,E DP VT DW NS NR,NE,2.2,N,Denton
-96.414,42.412,COTC,Cottonwood Cove Park,CP,402.987.3448,early may-late oct,,20,,WES DP FT DW SH L$,NE,0.3,SE,Dakota City
-101.677,42.916,COTL,Cottonwood Lake  State Rec Area,SRA,308.684.3428,,,30,3237,NH ND VT DW NS NR L$,NE,1.2,E,Merriman
-98.398,41.397,COTP,Cottonwood Park - Wolbach,CP,308.246.5278,early apr-late oct,,5,1841,E DW L$,NE,0.2,W,Wolbach
-97.863,42.365,COUN,Country Club - Plainview,CP,402.582.3445,,campground next to golf course - unknown facilities,,1742,E ND NS L$,NE,3.8,W,Plainview
-98.703,41.464,COUC,County Campground - Scotia,CP,,all year,,10,1923,WE FT DW L$,NE,0.2,S,Scotia
-103.417,42.687,CRAW,Crawford City Park,CP,,,,4,3661,E DP N$,NE,0.7,W,Crawford
-98.44,40.456,CRYS,Crystal Lake State Rec Area,SRA,308.385.6210,,,70,1801,E ND VT DW NS NR,NE,1.2,N,Ayr
-97.206,40.13,CRYT,Crystal Springs Lake,CP,402.729.2148,early may-mid oct,,60,,WE DP FT DW SH L$,NE,1.8,SW,Fairbury
-97.152,40.244,CUBC,Cub Creek Rec Area,CP,402.228.3402,,tents only,10,,NH ND PT DW NS,NE,6.9,N,Fairbury
-97.123,41.245,DAVI,David City Park,CP,402.367.3135,,,12,1611,WES DP L$,NE,0.6,SE,David City
-96.692,41.717,DEAD,Dead Timber State Rec Area,SRA,402.664.3597,,,42,,E ND VT DW NS NR,NE,3.7,N,Scribner
-97.721,40.136,DESH,Deshler City Park,CP,402.365.4260,all year,,10,1529,WES DP FT DW SH N$,NE,0.3,S,Deshler
-96.935,40.11,DILL,Diller City Park,CP,402.793.5991,all year,,7,,WES DP FT DW,NE,0.2,N,Diller
-98.29,40.582,DLD,DLD State Wayside Rec Area,SRA,308.385.6211,,,,1896,NH ND NS NR,NE,5.3,E,Hastings
-101.952,41.269,EAGL,Eagle Canyon - Lake McConaughy State Rec Area,SRA,308.287.2673,all year,,30,3279,RS,NE,15.5,NW,Ogallala
-97.97,40.363,EDGA,Edgar City Camp Facility,CP,402.224.5145,,,4,1719,WES DP FT DW NS,NE,0.7,S,Edgar
-98.077,41.987,ELGI,Elgin City Park,CP,402.843.5822,early may-mid oct,swim,8,1926,WES DP FT DW SH L$,NE,0.4,NE,Elgin
-101.52,40.431,ENDE,Enders Reservoir State Rec Area,SRA,308.394.5118,,,232,3149,E DP DW SH NR L$,NE,8.8,SE,Imperial
-96.317,41.016,EUGE,Eugene T. Mahoney State Park,SP,402.944.2523,all year,,150,,WES DP 45ft DW SH RS PA,NE,3.1,SE,Ashland
-98.34,42.254,EWIN,Ewing City Park,CP,402.626.7718,,,6,1850,E DP L$,NE,0.4,SE,Ewing
-96.656,40.139,FEIT,Feits Memorial Park,CP,402.645.3539,all year,,15,,NH DW,NE,0.5,E,Blue Springs
-98.989,40.652,FORK,Fort Kearny  State Rec Area,SRA,308.865.5305,all year,,110,2106,E DP 45ft DW SH RS PA,NE,5.8,SE,Kearney
-103.466,42.667,FORT,Fort Robinson State Park,SP,308.665.2900,all year,,125,3806,WES DP SH RS PA,NE,3.2,W,Crawford
-98.038,42.125,FRED,Fred Penn Park,CP,402.887.4066,early apr-late oct,,,1719,NH ND PT DW NS,NE,0.5,SW,Neligh
-96.559,41.444,FREM,Fremont Lakes  State Rec Area,SRA,402.727.3290,all year,,812,,E DP DW SH RS PA,NE,3.2,W,Fremont
-99.979,40.736,GALL,Gallagher Canyon State Rec Area - Cozad,SRA,308.785.2685,,,25,2674,NH ND DW NS NR L$,NE,8.4,S,Cozad
-97.737,41.443,GENO,Genoa City Park,CP,402.993.2330,all year,,4,1572,WES DP FT DW L$,NE,0.5,SW,Genoa
-98.369,40.878,GEOR,George Clayton Hall County Park,CP,308.385.5087,,,,1864,E DP DW SH L$,NE,3.6,SW,Grand Island
-99.637,40.247,GEOM,George Mitchell RV Park,CP,308.824.3511,all year,,10,2057,E DP PT DW L$,NE,0.3,S,Oxford
-97.519,42.201,GILM,Gilman Park,CP,402.329.4873,early mar-late oct,,4,1572,E FT DW SH L$,NE,0.4,E,Pierce
-97.544,42.502,GLAD,Gladstone City Park,CP,402.586.2311,mid apr-late sep,swim,7,1756,E DP FT DW L$,NE,0.2,NW,Wausa
-96.045,41.345,GLEN,Glenn Cunningham Lake,CP,402.453.0202,,,,,E DP,NE,6.8,N,Omaha
-98.572,42.116,GOOS,Goose Lake State Wildlife Area,SFW,402.296.0041,,dispersed,,2044,NH ND NW NS NR,NE,27.4,W,Antelope
-103.649,41.235,GOTT,Gotte Park,CP,,,unknown facilities,,4714,NH N$,NE,0.7,E,Kimball
-98.538,41.551,GREE,Greeley City park,CP,308.428.4010,,,,2011,NH ND FT DW NS N$,NE,0.4,NW,Greeley Center
-99.215,40.085,GREM,Gremlin Cove - Harlan County Lake,COE,308.799.2105,,,100,1978,NH ND NS NR,NE,1,S,Republican City
-98.116,42.368,GROV,Grove Lake State Wildlife Area,SFW,402.296.0041,,dispersed,,1733,NH ND VT DW NS NR,NE,2.5,N,Royal
-98.335,40.077,GUID,Guide Rock City Park,CP,,,,,1677,E DP FT DW L$,NE,0.3,NW,Guide Rock
-98.069,40.196,HARB,Harbine Park,CP,402.225.4401,all year,swim,5,1683,WES DP FT DW L$,NE,0.4,S,Nelson
-95.883,41.135,HAWO,Haworth City Park - Bellevue,CP,402.293.3098,,,130,,WE DP,NE,3.1,SE,Bellevue
-100.932,40.591,HAYE,Hayes Center State Wildlife Area,SFW,,,dispersed,,2837,NH ND NW NS NR,NE,9.3,NE,Hayes
-97.801,41.409,HEAD,Headworks Park - LOUP,UTIL,,,ATV area,,1581,E DW NR N$,NE,4.6,SW,Genoa
-100.013,40.307,HOLB,Holbrook City Park,CP,308.493.5653,all year,,5,2211,E VT DW,NE,0.4,N,Holbrook
-99.378,40.436,HOLD,Holdrege City Park,CP,308.995.8681,,,,2315,E DP FT DW SH,NE,0.5,SW,Holdrege
-99.216,41.851,HOME,Homestead Knolls - Calamus State Rec Area,SRA,308.346.5666,,some sites reservable,83,2327,E DP DW SH RS,NE,6.4,NW,Burwell
-96.547,41.616,HOOP,Hooper Memorial Park,CP,402.654.3649,all year,,,,WE FT DW L$,NE,0.4,N,Hooper
-97.956,41.107,HORD,Hord Lake  State Rec Area,SRA,,,dispersed,,1683,NH ND NW NS NR,NE,2.5,E,Central City
-98.882,42.871,HULL,Hull Lake State Wildlife Area,SFW,402.296.0041,,,,1825,NH ND NS NR,NE,3.3,SW,Butte
-95.946,40.159,HUMB,Humboldt Lake Park,CP,402.862.2171,,,12,,E DP L$,NE,0.3,S,Humboldt
-97.488,41.686,HUMP,Humphrey City Park,CP,,early may-late oct,,,1675,WE DW L$,NE,0.5,SW,Humphrey
-99.229,40.083,HUNT,Hunter Cove - Harlan County Lake,COE,308.799.2105,early may-late nov,,160,1977,E DP DW SH RS PA L$,NE,1.3,S,Republican City
-95.569,40.254,INDI,Indian Cave State Park,SP,402.883.2575,all year,,274,,E DP DW SH RS PA,NE,2.5,N,Barada
-96.1,40.047,IRON,Iron Horse Trail Lake,CP,,,swim,11,,E ND PT DW NS,NE,,,
-96.481,41.937,ISLA,Island Park City Campground,CP,402.687.4188,,,,,E DP DW SH L$,NE,0.4,W,Lyons
-100.402,40.96,JEFF,Jeffrey Canyon State Wildlife Area,SFW,402.296.0041,,dispersed,,2749,NH ND NW NS NR,NE,4.7,S,Brady
-99.297,41.225,JODS,John D. Sims Memorial Park,CP,,,unknown facilities,,2251,E,NE,0.2,NE,Mason City
-99.83,40.679,JOHN,Johnson Lake  State Rec Area,SRA,308.785.2685,all year,,207,2623,E DP 40ft DW SH RS PA,NE,8.4,SW,Lexington
-96.452,41.435,JOHP,Johnson Park,CP,402.727.2630,,unknown facilities,,,,NE,2.4,E,Fremont
-100.603,40.198,KARR,Karrer Park,CP,308.345.2022,,,14,2481,E DP DW SH,NE,1.1,E,McCook
-99.766,42.669,KELL,Keller Park  State Rec Area,SRA,402.684.2921,all year,,35,2188,E DP VT DW NS NR L$,NE,9.8,NE,Ainsworth
-100.166,40.944,LAFA,Lafayette Park,CP,308.537.3677,,,30,2608,E DP DW SH L$,NE,1.2,N,Gothenburg
-100.765,41.047,LAKE,Lake Maloney State Rec Area,SRA,308.535.8025,all year,,256,3018,E DP DW SH RS,NE,6.4,S,North Platte
-103.516,41.943,LAKR,Lake Minatare State Rec Area,SRA,308.783.2911,,,160,4138,E DP SH RS PA,NE,9.4,NE,Scottsbluff
-97.353,41.496,LAKN,Lake North - LOUP,UTIL,402.564.3171,,swim,,1529,NH DW NR N$,NE,,,
-101.671,41.22,LAKO,Lake Ogallala - Lake McConaughy State Rec Area,SRA,308.284.8800,all year,,262,3281,E ND DW SH RS PA,NE,6.8,N,Ogallala
-101.85,41.238,LAKV,Lakeview - Lake McConaughy,SRA,308.284.8800,all year,,,3278,NH ND NS RS,NE,10.2,NW,Ogallala
-96.605,40.854,LANC,Lancaster Event Center,CP,402.441.6545,all year,,300,,WE DP FT DW SH,NE,5.2,NE,Lincoln
-97.088,42.427,LAUR,Laurel City Park,CP,402.256.9614,all year,,7,,WE DP FT DW,NE,0.2,SE,Laurel
-96.963,40.473,LEGN,Legion Memorial Park - Wilber,CP,402.821.3016,all year,,43,,WE DP FT DW SH L$,NE,0.6,S,Wilber
-96.985,40.259,LEIS,Leisure Lake WMA,SFW,402.228.3402,,unknown facilities,,,NH ND NS,NE,3,S,Plymouth
-101.816,41.271,LEMO,Lemoyne - Lake McConaughy,SRA,308.284.8800,all year,,,3288,NH ND NS RS,NE,11.1,NW,Ogallala
-97.64,42.838,LEWI,Lewis and Clark  State Rec Area,SRA,402.388.4169,all year,,310,,E ND SH RS PA,NE,10.5,NW,Crofton
-99.751,40.786,LEXI,Lexington City Park,CP,,all year,in Plum Creek Park ?,,2395,E FT DW N$,NE,0.6,NW,Lexington
-98.302,40.265,LIBE,Liberty Cove Rec Area,CP,,,unknown facilities,,1866,E,NE,2.9,SW,Lawrence
-98.083,40.021,LINC,Lincoln Park,CP,402.879.4713,early feb-mid nov,,20,1568,E DP FT DW L$,NE,0.9,W,Superior
-97.095,42.425,LION,Lions Club Park - Laurel,CP,,,unknown facilities,,,E,NE,,,Laurel
-96.988,42.236,LION,Lions Park City - Wayne,CP,402.375.3549,,,20,,WE DP NS,NE,1.6,E,Wayne
-101.684,41.247,LITT,Little Thunder - Lake McConaughy State Rec Area,SRA,308.284.8800,all year,,42,3278,WES ND DW SH RS,NE,8.4,N,Ogallala
-101.758,41.255,LONE,Lone Eagle - Lake McConaughy,SRA,308.284.8800,all year,,84,3286,WES DP DW SH RS,NE,9,N,Ogallala
-97.381,40.415,LONS,Lone Star Rec Area,CP,402.364.2145,,,14,1552,E VT L$,NE,3.8,E,Ohiowa
-100.108,42.292,LONL,Long Lake  State Rec Area,SRA,402.684.2921,,,,2720,NH ND NS NR,NE,19.5,S,Johnstown
-99.716,42.544,LONG,Long Pine  State Rec Area,SRA,402.684.2921,,,28,2398,NH ND VT DW NS NR L$,NE,1.1,NW,Long Pine
-96.183,41,LOUI,Louisville Lakes  State Rec Area,SRA,402.234.6855,all year,,300,,E DP SH RS PA,NE,1.2,W,Louisville
-97.372,41.496,LOUP,Loup Park - LOUP,UTIL,402.564.3171,,swim,40,1545,E DW NS NR,NE,,,
-96.514,41.412,LUTH,Luther Hormel Memorial Park,CP,,,unknown facilities,,,NH ND NS,NE,1.7,SW,Fremont
-98.467,42.828,LYNC,Lynch City RV Park,CP,402.569.2706,,swim,10,,WES DP FT DW SH L$,NE,0.2,S,Lynch
-101.689,41.253,MART,Martin Bay - Lake McConaughy,SRA,308.284.8800,all year,,,3275,DP RS,NE,8.8,N,Ogallala
-97.238,41.979,MASK,Maskenthine Reservoir - LENRD,UTIL,,,,,1556,E DP FT DW SH,NE,2.1,N,Stanton
-100.222,40.377,MEDI,Medicine Creek  State Rec Area,SRA,308.697.4667,,,310,2399,E DP SH NR,NE,7.2,NW,Cambridge
-98.147,41.563,MELS,Mels Landing City Park,CP,308.358.0240,,swim,13,1760,WE ND PT DW NS,NE,0.2,NW,Cedar Rapids
-97.456,41.835,MEMO,Memorial City Park - Madison,CP,402.454.2675,all year,swim,13,1581,WES DP FT DW SH L$,NE,0.5,N,Madison
-96.44,41.103,MEMP,Memphis Lake  State Rec Area,SRA,402.471.5566,,,150,,NH DP VT DW NS NR L$,NE,0.7,NW,Memphis
-100.89,42.596,MERR,Merritt Reservoir  State Rec Area,SRA,402.376.3320,,,220,2981,E DP SH NR,NE,25.7,SW,Valentine
-99.32,40.086,METH,Methodist Cove - Harlan County Lake,COE,308.799.2105,early may-late sep,,155,1986,WES DP DW SH RS L$,NE,2.3,E,Alma
-100.524,40.626,MILP,Mill Park - Curtis,CP,308.367.4122,,,4,2559,WE DP FT DW N$,NE,0.5,SW,Curtis
-97.728,42.032,MILS,Mill Stone Wayside Park,CP,,,few facilities,,,DP PT,NE,,,Meadow Grove
-99.771,41.751,MILL,Millburn Dam State Wildlife Area,SFW,402.296.0041,,,,2481,NR,NE,10.4,NE,Anselmo
-97.391,40.499,MILG,Milligan RV Park,CP,402.629.4446,early apr-late sep,,12,1601,WE DP FT DW L$,NE,0.2,SW,Milligan
-97.845,42.842,MNIS,Mnisose Wicote (Wandering River),CP,402.857.2442,all year,,,,NH DP FT DW NS L$,NE,0.3,E,Santee
-99.923,41.292,MORG,Morgan Municipal Park,CP,308.836.2262,all year,swim,30,2546,E FT DW SH L$,NE,0,N,Callaway
-98.378,40.824,MORM,Mormon Island  State Rec Area,SRA,308.385.6211,all year,,38,1883,E ND 45ft DW NS RS PA,NE,7.3,S,Grand Island
-99.998,40.866,MUNY,Muny Park,CP,308.784.3907,all year,swim,30,2494,WE DP FT DW L$,NE,0.9,NW,Cozad
-95.952,41.362,NPDO,N. P. Dodge Mem Park,CP,,,,46,,E DP DW SH,NE,7.9,N,Omaha
-97.47,42.849,NEBR,Nebraska Tailwaters - Lewis and Clark Lake,COE,402.667.7873,mid may-late sep,,45,,E RS,NE,8.4,N,Crofton
-96.719,41.842,NELI,Neligh Park,CP,,,,15,,WE DP FT DW SH L$,NE,0.5,W,West Point
-96.869,42.65,NEWC,Newcastle,CP,402.692.3192,all year,,8,,WE DW,NE,0.3,E,Newcastle
-97.776,41.751,NEWM,Newman Grove City Park,CP,402.447.6444,early apr-late 0ct,,10,1703,WES DP FT DW L$,NE,0.1,N,Newman Grove
-98.061,42.749,NIOB,Niobrara State Park,SP,402.857.3373,all year,,120,,E DP DW SH RS PA,NE,1.7,W,Niobrara
-101.706,41.254,NONA,No Name Bay - Lake McConaughy,SRA,308.284.8800,all year,,,3280,NH ND NS RS,NE,8.7,N,Ogallala
-98.451,41.266,NORL,North Loup  State Rec Area,SRA,308.385.6211,,,,1772,NH ND NS NR,NE,3.6,N,St. Paul
-99.21,40.073,NORT,North Outlet - Harlan County Lake,COE,,,,,1925,NH ND NS NR,NE,1.9,S,Republican City
-101.787,41.263,NORS,North Shore - Lake McConaughy,SRA,308.284.8800,all year,,,3278,NH ND NS RS,NE,10,N,Ogallala
-99.27,41.865,NUND,Nunda Shoal - Calamus State Rec Area,SRA,308.346.5666,,,,2247,E DP DW SH RS,NE,9.1,NW,Burwell
-96.475,41.831,OAKL,Oakland City Park,CP,402.685.5822,early apr-late oct,,6,,WES DP FT DW SH L$,NE,0.6,SW,Oakland
-97.028,42.688,OBER,Obert City Park,CP,402.692.3105,all year,,,,E PT L$,NE,0.1,S,Obert
-95.88,41.112,OFFU,Offutt AFB Military,MIL,402.294.2108,,may be closed - military only - do not use our lat/lon - contact them for directions and info,,,E DP FT DW SH RS,NE,11.5,SE,Omaha
-101.726,41.204,OGAL,Ogallala Beach - Lake McConaughy,SRA,308.284.8800,all year,,,3273,NH ND NS RS,NE,5.3,N,Ogallala
-97.453,40.411,OHIO,Ohiowa RV Park,CP,402.295.2350,early apr-late oct,,9,1588,WE FT DW L$,NE,0.2,S,Ohiowa
-96.848,40.581,OLIV,Olive Creek Lake  State Rec Area,SRA,402.471.5566,,,50,,NH ND VT DW NS NR L$,NE,1.5,E,Kramer
